,customer_id,region,customer_segment,discount_sensitivity,frequency,recency_days,tenure_days,monetary,avg_spend,churn_flag,clv_proxy,sensitivity_score,norm_clv,norm_freq,norm_recency,norm_sensitivity,freq_segment,longevity_score,fomo_score,longevity_segment,longevity_segment3,longevity_segment2,fomo_segment,discount_level,spend_level,promo_behavior,promo_segment_name
1080,C01126,South,Low Activity,High,4,286,669,4254.54,1063.63,1,3166.04,1,0.061616649304690005,0.2,0.20391061452513967,0.0,Low Frq,0.16251886058719497,0.026357195656725986,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1081,C01127,North,Power User,Low,9,4,252,30997.16,3444.13,0,8688.86,3,0.18238122352517225,0.5333333333333333,0.9916201117318436,1.0,High Frq,0.5093905836249599,0.8944857946057762,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1082,C01128,Central,Power User,Low,11,16,688,25607.85,2327.99,0,19597.58,3,0.42091641498360455,0.6666666666666666,0.9581005586592178,1.0,High Frq,0.6487549775963485,0.9233300027646547,High Longevity,High Longevity,High Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1083,C01129,Central,Mid Activity,Low,6,225,569,5540.91,923.48,1,3506.96,3,0.06907136603332625,0.3333333333333333,0.3743016759776536,1.0,High Frq,0.31586269033888126,0.842288887068882,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1084,C01130,Central,Power User,Low,9,147,798,12459.2,1384.36,0,11059.48,3,0.2342183130806094,0.5333333333333333,0.5921787709497207,1.0,High Frq,0.4997859344969412,0.8796974365222137,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1085,C01131,South,Low Activity,High,2,34,474,660.35,330.18,1,348.18,1,0.0,0.06666666666666667,0.9078212290502793,0.0,Low Frq,0.09205772811918063,0.0487243947858473,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1086,C01133,North,Low Activity,Low,3,6,873,4760.93,1586.98,0,4623.25,3,0.09348068709694629,0.13333333333333333,0.9860335195530726,1.0,Low Frq,0.21133114673037623,0.8653164113540149,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1087,C01134,North,Mid Activity,Low,5,13,728,2539.99,508.0,0,2056.86,3,0.037362798838103284,0.26666666666666666,0.9664804469273743,1.0,High Frq,0.292463248780656,0.8653936355635125,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1088,C01135,South,Mid Activity,High,5,16,828,5394.0,1078.8,1,4968.0,1,0.10101915240316871,0.26666666666666666,0.9581005586592178,0.0,High Frq,0.25477552508026124,0.0713402765066111,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1089,C01136,North,Power User,Low,9,12,747,10852.9,1205.88,0,9017.94,3,0.18957704125677968,0.5333333333333333,0.9692737430167597,1.0,High Frq,0.5097124287355272,0.8940880579431827,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1090,C01137,East,High Activity,High,8,154,366,9631.51,1203.94,0,3921.17,1,0.0781286763001584,0.4666666666666667,0.5726256983240223,0.0,High Frq,0.37092368684289945,0.0597774858795503,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1091,C01138,Central,Mid Activity,Low,5,171,624,9365.28,1873.06,0,6500.5,3,0.1345295166723082,0.26666666666666666,0.5251396648044693,1.0,High Frq,0.28982955324135173,0.8530432682407877,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1092,C01139,Central,High Activity,Low,8,36,749,21896.22,2737.03,0,18242.81,3,0.39129237831091146,0.4666666666666667,0.9022346368715084,1.0,High Frq,0.5000368741724244,0.9075743030079999,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1093,C01140,South,Mid Activity,Low,6,117,542,6806.53,1134.42,0,4103.6,3,0.08211777630251998,0.3333333333333333,0.6759776536312849,1.0,High Frq,0.33355577127540154,0.858677326978483,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1094,C01141,East,High Activity,Low,8,181,302,14107.5,352.69,1,947.83,3,0.01311222834191811,0.4666666666666667,0.4972067039106145,1.0,High Frq,0.40414944753058096,0.849504891363056,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1095,C01142,Central,Low Activity,High,4,23,367,3472.65,868.16,0,1417.64,1,0.02338531430425705,0.2,0.9385474860335196,0.0,Low Frq,0.19160443716252737,0.05926590573210169,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1096,C01143,South,Mid Activity,High,5,8,859,5800.47,1160.09,0,5542.37,1,0.1135785964000794,0.26666666666666666,0.9804469273743017,0.0,High Frq,0.2584047323153976,0.07371353934205636,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1097,C01144,South,Power User,High,9,21,599,17809.73,1978.86,0,11866.56,1,0.25186630315848024,0.5333333333333333,0.9441340782122905,0.0,High Frq,0.4709132978756439,0.09906000089312922,High Longevity,High Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1098,C01145,Central,High Activity,High,8,305,805,10423.48,1302.93,0,9333.56,1,0.19647853631102163,0.4666666666666667,0.15083798882681565,0.0,High Frq,0.37350427337021175,0.050523086405776275,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1099,C01146,East,Low Activity,Low,3,304,431,4291.29,1430.43,0,2057.34,3,0.037373294743388234,0.13333333333333333,0.15363128491620112,1.0,Low Frq,0.15848955652782104,0.8180855603868156,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1100,C01147,South,Low Activity,Low,3,24,798,2784.9,928.3,1,2472.02,3,0.0464408822508119,0.13333333333333333,0.9357541899441341,1.0,Low Frq,0.19940921928070238,0.8580984643889547,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1101,C01148,South,High Activity,High,7,9,728,13923.2,1989.03,0,11274.86,1,0.23892791324784418,0.4,0.9776536312849162,0.0,High Frq,0.3766682642138146,0.09277547288903024,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1102,C01149,East,Power User,Low,9,23,514,18501.7,2055.74,0,10578.26,3,0.22369573070305945,0.5333333333333333,0.9385474860335196,1.0,High Frq,0.5149998537756212,0.8959636140386487,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1103,C01150,East,Mid Activity,Low,5,113,271,4592.48,918.5,1,1384.39,3,0.02265825419858078,0.26666666666666666,0.6871508379888268,1.0,High Frq,0.27555585940582417,0.8499567006526328,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1104,C01151,South,High Activity,Low,7,142,709,6569.1,938.44,0,5180.73,3,0.10567080642664278,0.4,0.6061452513966481,1.0,High Frq,0.38144142385516094,0.8608743432124968,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1105,C01152,East,Power User,Low,9,174,242,12260.34,1362.26,1,3300.34,3,0.06455331613754184,0.5333333333333333,0.5167597765363129,1.0,High Frq,0.4620819853876573,0.8589599871072365,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1106,C01153,South,High Activity,High,7,93,841,3015.12,430.73,0,2820.59,1,0.05406287746992705,0.4,0.7430167597765364,0.0,High Frq,0.3279634134828122,0.06255712573581954,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1107,C01154,South,Mid Activity,High,5,209,691,3217.39,643.48,1,2473.0,1,0.04646231139076868,0.26666666666666666,0.41899441340782123,0.0,High Frq,0.21690884961521142,0.038929285142801265,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1108,C01155,South,High Activity,High,7,91,318,15051.1,2150.16,0,5323.98,1,0.10880317816012026,0.4,0.7486033519553073,0.0,High Frq,0.3391908032297894,0.0683104854137774,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1109,C01156,South,High Activity,Low,7,17,877,14006.24,2000.89,1,13663.47,3,0.29115838058677357,0.4,0.9553072625698324,1.0,High Frq,0.4359970392458463,0.8968812011871691,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1110,C01157,North,Mid Activity,High,5,28,364,8203.3,1640.66,1,3321.47,1,0.0650153546347731,0.26666666666666666,0.9245810055865922,0.0,High Frq,0.24589878787295089,0.06606391907614026,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1111,C01158,East,Mid Activity,Low,5,57,384,5903.01,1180.6,0,2521.41,3,0.04752086717169464,0.26666666666666666,0.8435754189944135,1.0,High Frq,0.28834961105072626,0.8602641910002236,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1112,C01159,East,Mid Activity,Low,6,14,393,9899.58,1649.93,0,4327.63,3,0.08701652142957729,0.3333333333333333,0.9636871508379888,1.0,High Frq,0.34892099516114816,0.8735526763515239,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1113,C01160,North,Power User,Low,10,6,435,23141.27,2314.13,0,11197.4,3,0.23723413653248523,0.6,0.9860335195530726,1.0,High Frq,0.5667485032841507,0.9030250896309022,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1114,C01161,East,Mid Activity,Low,6,248,314,7345.07,1224.18,1,2565.47,3,0.04848430381097574,0.3333333333333333,0.3100558659217877,1.0,High Frq,0.30853298739161783,0.8370178903438537,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1115,C01162,North,High Activity,Low,7,300,752,8023.94,1146.28,1,6711.92,3,0.13915252562094213,0.4,0.164804469273743,1.0,High Frq,0.36607072858787554,0.8421554760257814,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1116,C01163,Central,Power User,Low,10,139,267,11868.02,1186.8,0,3524.76,3,0.06946058918764318,0.6,0.6145251396648045,1.0,High Frq,0.5146183748207689,0.8676723159020046,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1117,C01164,South,Low Activity,High,4,14,386,5272.84,1318.21,0,2263.98,1,0.04189178196855951,0.2,0.9636871508379888,0.0,Low Frq,0.19656271393561134,0.0623735357387554,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1118,C01165,North,Power User,Low,11,316,308,10928.92,993.54,1,3744.29,3,0.07426093520265406,0.6666666666666666,0.12011173184357542,1.0,High Frq,0.5375244402993762,0.8467650134457776,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1119,C01166,East,High Activity,Low,8,105,182,8443.53,1055.44,0,1709.37,3,0.029764419405879275,0.4666666666666667,0.7094972067039106,1.0,High Frq,0.41809441088303806,0.8617846356091168,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1120,C01167,East,High Activity,Low,7,208,300,6347.18,906.74,0,2118.08,3,0.038701464091321365,0.4,0.42178770949720673,1.0,High Frq,0.35882967829312457,0.8449595318839925,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1121,C01168,Central,Mid Activity,High,6,29,564,7855.51,1309.25,0,4928.26,1,0.10015017891145216,0.3333333333333333,0.9217877094972067,0.0,High Frq,0.2994527545904841,0.07277107003267222,Mid Longevity,Mid Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1122,C01169,North,Mid Activity,Low,6,126,793,10530.15,1755.03,1,9288.58,3,0.19549498251994438,0.3333333333333333,0.6508379888268156,1.0,High Frq,0.35497422927866296,0.8687580643600019,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1123,C01170,Central,Power User,Low,10,132,217,46406.2,928.12,0,2240.29,3,0.041373765309808505,0.6,0.6340782122905028,1.0,High Frq,0.5099786636764868,0.865841287145506,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1124,C01171,South,High Activity,High,8,58,520,11996.63,1499.58,0,6939.1,1,0.14412015012643192,0.4666666666666667,0.840782122905028,0.0,High Frq,0.39752980283720446,0.07978445449122792,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1125,C01172,East,High Activity,Low,8,2,824,17432.97,2179.12,0,15978.6,3,0.34178209975833174,0.4666666666666667,0.9972067039106145,1.0,High Frq,0.49488342181386374,0.9073718785046972,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1126,C01173,South,Mid Activity,High,6,296,893,8172.86,1362.14,0,8118.29,1,0.16990487211176739,0.3333333333333333,0.17597765363128492,0.0,High Frq,0.276113190437251,0.04245603655940765,Mid Longevity,Mid Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1127,C01174,Central,Low Activity,High,3,33,200,3598.27,1199.42,0,800.5,1,0.00989064141351855,0.13333333333333333,0.9106145251396648,0.0,Low Frq,0.14084218787302027,0.05318645706500176,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1128,C01175,South,Mid Activity,Low,6,130,421,3975.7,662.62,0,1861.82,3,0.033097962657318306,0.3333333333333333,0.6396648044692738,1.0,High Frq,0.32193616608826064,0.8519597031558622,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1129,C01176,Central,Mid Activity,Low,5,68,634,6043.42,1208.68,1,4261.98,3,0.08558098771716682,0.26666666666666666,0.8128491620111732,1.0,High Frq,0.29442532231065865,0.8625338902056088,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1130,C01177,South,High Activity,Low,8,111,800,11053.74,1381.72,0,9836.49,3,0.2074758397380222,0.4666666666666667,0.6927374301675978,1.0,High Frq,0.452798706122651,0.8787177888155155,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1131,C01178,North,Low Activity,Low,4,214,482,3654.02,913.51,1,1959.12,3,0.035225570124455194,0.2,0.40502793296089384,1.0,Low Frq,0.2172965106729357,0.8337739536604902,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1132,C01179,South,Low Activity,High,4,3,775,7586.06,1896.51,0,6539.69,1,0.13538646360588574,0.2,0.994413407821229,0.0,Low Frq,0.2167979631122386,0.07325931675165004,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1133,C01180,Central,High Activity,Low,7,25,774,20420.57,2917.22,0,17581.2,3,0.37682530352846094,0.4,0.9329608938547486,1.0,High Frq,0.4520131053984296,0.9043305750455836,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1134,C01181,East,Low Activity,Low,4,35,248,5785.16,1446.29,0,1595.91,3,0.027283449794149057,0.2,0.9050279329608939,1.0,Low Frq,0.24070808660687448,0.8579797416274596,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1135,C01182,Central,Mid Activity,Low,6,25,308,16938.64,2823.11,0,5803.23,3,0.11928268359306324,0.3333333333333333,0.9329608938547486,1.0,High Frq,0.35383791474468335,0.8752429797187105,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1136,C01183,South,Low Activity,Low,4,223,375,1999.15,499.79,1,833.91,3,0.010621200154289806,0.2,0.37988826815642457,1.0,Low Frq,0.2111186534386792,0.8300565334232503,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1137,C01184,East,Power User,Low,9,18,319,20301.0,2255.67,0,7203.59,3,0.1499036126031332,0.5333333333333333,0.952513966480447,1.0,High Frq,0.5009397541779823,0.8892827262510024,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1138,C01185,North,Low Activity,Low,4,73,623,7531.29,1882.82,1,5219.12,3,0.10651026018474541,0.2,0.7988826815642458,1.0,Low Frq,0.25124618611516136,0.8605951600966869,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1139,C01186,East,High Activity,Low,8,37,462,24374.49,3046.81,0,12526.15,3,0.2662892076728566,0.4666666666666667,0.8994413407821229,1.0,High Frq,0.4748965752403441,0.8949343211397252,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1140,C01187,South,Mid Activity,High,6,12,491,12761.2,2126.87,0,6969.7,1,0.14478926408834752,0.3333333333333333,0.9692737430167597,0.0,High Frq,0.3107548733018408,0.07960928022633941,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1141,C01188,North,High Activity,Low,7,54,714,6057.83,865.4,1,4811.2,3,0.0975904900100848,0.4,0.8519553072625698,1.0,High Frq,0.3921158633651454,0.872356814364137,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1142,C01189,Central,Mid Activity,High,5,14,844,4182.22,836.44,0,3926.34,1,0.07824172594666506,0.26666666666666666,0.9636871508379888,0.0,High Frq,0.2504993693978991,0.06934186346989929,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1143,C01190,South,High Activity,Low,7,25,456,10436.92,1490.99,0,5293.93,3,0.10814609075634367,0.4,0.9329608938547486,1.0,High Frq,0.3982772628440061,0.8774626537683718,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1144,C01191,North,High Activity,Low,8,205,240,8638.97,1079.87,1,2306.29,3,0.04281695228648923,0.4666666666666667,0.4301675977653631,1.0,High Frq,0.40673843701223267,0.8491234084502505,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1145,C01192,South,Power User,High,11,97,498,9675.16,879.56,0,5359.54,1,0.10958074980998037,0.6666666666666666,0.7318435754189944,0.0,High Frq,0.5251749953996124,0.0808835870852811,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1146,C01193,Central,High Activity,Low,8,109,231,9235.26,1154.41,0,2373.03,3,0.044276320450484255,0.4666666666666667,0.6983240223463687,1.0,High Frq,0.4204381318740819,0.8626771664957003,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1147,C01194,South,High Activity,Low,7,211,332,8828.27,1261.18,1,3260.27,3,0.06367712671094189,0.4,0.4134078212290503,1.0,High Frq,0.36340581640364084,0.8470381037325467,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1148,C01195,North,Mid Activity,Low,5,162,490,3420.24,684.05,0,1864.21,3,0.03315022351904963,0.26666666666666666,0.5502793296089385,1.0,High Frq,0.2708106778509235,0.8441623221656853,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1149,C01196,East,High Activity,Low,7,46,723,6793.31,970.47,0,5463.35,3,0.1118507079925444,0.4,0.8743016759776536,1.0,High Frq,0.3960852253973915,0.8749001545981372,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1150,C01197,East,Low Activity,Low,3,254,746,3078.86,1026.29,1,2554.88,3,0.04825273790062652,0.13333333333333333,0.29329608938547486,1.0,Low Frq,0.16764868538273237,0.8261567449260031,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1151,C01198,East,Low Activity,Low,3,349,568,3053.46,1017.82,1,1929.22,3,0.034571762691080136,0.13333333333333333,0.027932960893854747,1.0,Low Frq,0.1516443339162421,0.8115204909804674,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1152,C01199,South,Low Activity,Low,4,309,727,4821.5,1205.37,1,3899.02,3,0.07764433400419661,0.2,0.13966480446927373,1.0,Low Frq,0.212512107024303,0.8247476736238833,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1153,C01200,North,Power User,Low,10,18,801,24399.04,2439.9,0,21739.26,3,0.467747395047507,0.6,0.952513966480447,1.0,High Frq,0.6111751773335238,0.9244004378287731,High Longevity,High Longevity,High Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1154,C01201,South,Mid Activity,High,5,358,356,5363.56,1072.71,1,2123.94,1,0.038829601601675146,0.26666666666666666,0.002793296089385475,0.0,High Frq,0.19457225179147095,0.017355958297970122,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1155,C01202,North,High Activity,Low,8,211,541,7986.1,998.26,0,4805.86,3,0.09747372306378972,0.4666666666666667,0.4134078212290503,1.0,High Frq,0.41683180234087713,0.8537510967011649,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1156,C01203,North,Power User,High,9,174,493,10744.34,1193.82,1,5892.08,1,0.1212255193942463,0.5333333333333333,0.5167597765363129,0.0,High Frq,0.4234164260389982,0.06462720743290695,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1157,C01204,Central,High Activity,High,7,34,276,21139.02,3019.86,0,6489.84,1,0.13429642010910492,0.4,0.9078212290502793,0.0,High Frq,0.3522503454743349,0.07882070346342446,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1158,C01205,Central,Low Activity,Low,4,234,392,3053.45,763.36,0,1331.42,3,0.021499987317447778,0.2,0.34916201117318435,1.0,Low Frq,0.21175809802214873,0.829608099290404,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1159,C01206,South,High Activity,High,7,35,316,19975.76,2853.68,1,7021.51,1,0.1459221658650419,0.4,0.9050279329608939,0.0,High Frq,0.35443582982105304,0.07984361323454889,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1160,C01207,South,Low Activity,High,4,81,185,2839.6,709.9,0,584.34,1,0.005163985400195749,0.2,0.776536312849162,0.0,Low Frq,0.17985961272249723,0.04934321418247768,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1161,C01208,Central,High Activity,Low,8,120,288,10468.4,1308.55,0,3353.61,3,0.06571814295947793,0.4666666666666667,0.6675977653631285,1.0,High Frq,0.42319018352671867,0.8632850358974375,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1162,C01209,Central,High Activity,Low,7,205,726,10604.19,1514.88,0,8563.54,3,0.17964091758702636,0.4,0.4301675977653631,1.0,High Frq,0.3874365634056734,0.8594724716469708,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1163,C01210,East,Low Activity,Low,3,259,218,2408.85,802.95,0,584.13,3,0.005159393441633582,0.13333333333333333,0.27932960893854747,1.0,Low Frq,0.15833169246858741,0.8211490864577574,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1164,C01211,Central,Low Activity,Low,2,159,841,2610.46,1305.23,0,2442.04,3,0.045785325499889354,0.06666666666666667,0.5586592178770949,1.0,Low Frq,0.13375669266049928,0.8358448267771771,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1165,C01212,Central,Low Activity,Low,3,23,604,2658.38,886.13,0,1786.06,3,0.03144135893984359,0.13333333333333333,0.9385474860335196,1.0,Low Frq,0.196548979422978,0.856738176862327,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1166,C01213,North,Mid Activity,Low,6,40,809,9306.57,1551.09,0,8374.85,3,0.17551493348657354,0.3333333333333333,0.8910614525139665,1.0,High Frq,0.3629893926563463,0.8787712326410224,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1167,C01214,South,Mid Activity,High,5,4,440,3599.88,719.98,0,1761.91,1,0.03091328370519451,0.26666666666666666,0.9916201117318436,0.0,High Frq,0.24243032899429773,0.06600566729044496,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
